words,itemnum,used_in_expt2,condition,word01,word02,word03,word04,word05,word06,word07,word08,word09,word10,word11,word12,word13,word14,word15,word16,group,critical_word,critical_word_pos,gpt2,gpt2prob,gpt2region,gpt2regionprob,glovedistmin,glovedistmean,unigram,unigramregion,wlen,wlenregion
The investment banker was supposed to meet his client at a nice hotel in town.,266,False,LC,The,investment,banker,was,supposed,to,meet,his,client,at,a,nice,hotel,in,town.,,131,hotel,13,2.1900928,0.111906365,12.491852,3.7571426e-06,0.6670540783786486,0.8702617779579594,4.5219555,11.2342231,5,12
"After hours of brainstorming, they had run out of ideas to solve the problem.",267,False,HC,After,hours,of,"brainstorming,",they,had,run,out,of,ideas,to,solve,the,problem.,,,167,ideas,10,0.6547545,0.5195696,7.7956734,0.0004115116,0.4831779204608764,0.8253482430998362,4.176185,10.2746034,5,12
The consultant said that he had run out of ideas to solve the problem.,268,False,MC,The,consultant,said,that,he,had,run,out,of,ideas,to,solve,the,problem.,,,167,ideas,10,2.8049586,0.060509276,9.409586,8.1934864e-05,0.8990004221158475,0.985039758038766,4.176185,10.2746034,5,12
The chef said that he had run out of ideas to solve the problem.,269,False,LC,The,chef,said,that,he,had,run,out,of,ideas,to,solve,the,problem.,,,167,ideas,10,4.240832,0.014395612,12.58988,3.4063132e-06,0.8814393361525494,0.9791860627176668,4.176185,10.2746034,5,12
"Using ice and snow, the traditional Eskimo family built a small igloo on a hill.",270,True,HC,Using,ice,and,"snow,",the,traditional,Eskimo,family,built,a,small,igloo,on,a,hill.,,101,igloo,12,7.3393555,0.000649469,11.409282,1.1092052e-05,0.6262678474205269,0.8310283686491355,6.960084,10.788327,5,8
"To get warm, the two arctic explorers climbed inside a small igloo on a hill.",271,True,MC,To,get,"warm,",the,two,arctic,explorers,climbed,inside,a,small,igloo,on,a,hill.,,101,igloo,12,5.9048743,0.0027261244,10.952367,1.7516508e-05,0.604085823175813,0.8609407303777961,6.960084,10.788327,5,8
The shivering family was huddled in the shelter of a small igloo on a hill.,272,True,LC,The,shivering,family,was,huddled,in,the,shelter,of,a,small,igloo,on,a,hill.,,101,igloo,12,10.003623,4.523574e-05,14.494324,5.072186e-07,0.6983717261715918,0.7832521038521201,6.960084,10.788327,5,8
His green pen had just run out of ink in the office.,273,False,HC,His,green,pen,had,just,run,out,of,ink,in,the,office.,,,,,95,ink,9,0.6091215,0.5438284,6.7139735,0.0012138314,0.5145563839598217,0.7662369581884243,5.270921,8.356337400000001,3,8
The famous writer had just run out of ink in the office.,274,False,MC,The,famous,writer,had,just,run,out,of,ink,in,the,office.,,,,,95,ink,9,4.830255,0.007984485,10.213125,3.6685637e-05,0.8468489479715263,0.929947510990159,5.270921,8.356337400000001,3,8
The supply cabinet had just run out of ink in the office.,275,False,LC,The,supply,cabinet,had,just,run,out,of,ink,in,the,office.,,,,,95,ink,9,5.523316,0.003992587,10.909031,1.829229e-05,0.826562517361304,0.9063482927588083,5.270921,8.356337400000001,3,8
The diabetic lady needed to inject some insulin to control her blood sugar.,276,False,HC,The,diabetic,lady,needed,to,inject,some,insulin,to,control,her,blood,sugar.,,,,168,insulin,8,1.9306782,0.14504978,7.302497,0.00067385414,0.415433949266103,0.7561892285093312,5.2553935,10.5461865,7,16
She brought the needle to inject some insulin to control her blood sugar.,277,False,MC,She,brought,the,needle,to,inject,some,insulin,to,control,her,blood,sugar.,,,,168,insulin,8,6.197222,0.0020350758,13.489046,1.386059e-06,0.7506445350108913,0.8334097693916792,5.2553935,10.5461865,7,16
The homeless woman tried to inject some insulin to control her blood sugar.,278,False,LC,The,homeless,woman,tried,to,inject,some,insulin,to,control,her,blood,sugar.,,,,168,insulin,8,5.8200264,0.002967527,13.599316,1.2413443e-06,0.7506445350108913,0.8939775372683174,5.2553935,10.5461865,7,16
I smoothed out the wrinkled pants with the new iron in the bedroom.,279,True,HC,I,smoothed,out,the,wrinkled,pants,with,the,new,iron,in,the,bedroom.,,,,29,iron,10,7.068206,0.0008517599,12.877291,2.5554282e-06,0.8686642893063867,0.9320891270272044,4.8201985,7.9056149,4,9
I accidentally burned my hand while using the new iron in the bedroom.,280,True,MC,I,accidentally,burned,my,hand,while,using,the,new,iron,in,the,bedroom.,,,,29,iron,10,8.440662,0.00021590709,13.280972,1.7066614e-06,0.7689063211813465,0.9000106208493704,4.8201985,7.9056149,4,9
I saw some steam coming out of the new iron in the bedroom.,281,True,LC,I,saw,some,steam,coming,out,of,the,new,iron,in,the,bedroom.,,,,29,iron,10,8.798819,0.00015091126,14.39547,5.5992126e-07,0.6730630340337115,0.8944797168970942,4.8201985,7.9056149,4,9
The sailors saw a single palm tree in the center of the island in Bermuda.,282,True,HC,The,sailors,saw,a,single,palm,tree,in,the,center,of,the,island,in,Bermuda.,,183,island,13,3.2712204,0.03796007,18.56816,8.628811e-09,0.719046180407134,0.8546866285203117,4.549058,13.033905099999998,6,16
The rescue workers recently found an old hermit living alone on the island in Bermuda.,283,True,MC,The,rescue,workers,recently,found,an,old,hermit,living,alone,on,the,island,in,Bermuda.,,183,island,13,1.8557799,0.15633097,14.263628,6.3882965e-07,0.756003261814381,0.8937705291588129,4.549058,13.033905099999998,6,16
The rescue workers just learned that the captain had died on the island in Bermuda.,284,True,LC,The,rescue,workers,just,learned,that,the,captain,had,died,on,the,island,in,Bermuda.,,183,island,13,3.1625028,0.042319693,16.666412,5.779218e-08,0.8469656159474669,0.9117330071392856,4.549058,13.033905099999998,6,16
She smothered the sandwich with peanut butter and lots of jelly made from raspberries.,285,False,HC,She,smothered,the,sandwich,with,peanut,butter,and,lots,of,jelly,made,from,raspberries.,,,111,jelly,11,4.8259945,0.008018576,14.426861,5.426177e-07,0.5057313420961693,0.6618216874060447,5.8321395,11.3857449,5,13
"Every Spring, the farmers would make jam and lots of jelly made from raspberries.",286,False,MC,Every,"Spring,",the,farmers,would,make,jam,and,lots,of,jelly,made,from,raspberries.,,,111,jelly,11,7.451492,0.00058057485,15.926418,1.2112797e-07,0.6062809586773187,0.8931141774591146,5.8321395,11.3857449,5,13
"At Costco, she bought some crisp apples and lots of jelly made from raspberries.",287,False,LC,At,"Costco,",she,bought,some,crisp,apples,and,lots,of,jelly,made,from,raspberries.,,,111,jelly,11,6.8822765,0.0010258061,16.71386,5.511414e-08,0.6208484117432851,0.7894936970599316,5.8321395,11.3857449,5,13
He usually eats a whole orange rather than just drinking the juice at breakfast.,288,False,HC,He,usually,eats,a,whole,orange,rather,than,just,drinking,the,juice,at,breakfast.,,,81,juice,12,1.7993844,0.16540068,10.858899,1.923269e-05,0.5221675796397738,0.7239267338540966,5.0956545,13.2546181,5,17
My husband was flipping the pancakes and I was pouring the juice at breakfast.,289,False,MC,My,husband,was,flipping,the,pancakes,and,I,was,pouring,the,juice,at,breakfast.,,,81,juice,12,5.6261797,0.003602311,19.454935,3.5549137e-09,0.6222886501281826,0.7974154555636985,5.0956545,13.2546181,5,17
The elderly man started to choke and sputter while drinking the juice at breakfast.,290,False,LC,The,elderly,man,started,to,choke,and,sputter,while,drinking,the,juice,at,breakfast.,,,81,juice,12,4.5143204,0.010951045,16.367107,7.795708e-08,0.5221675796397738,0.8540398597021448,5.0956545,13.2546181,5,17
She's locked out because she forgot to take her keys with her.,291,True,HC,She's,locked,out,because,she,forgot,to,take,her,keys,with,her.,,,,,212,keys,10,3.9928546,0.01844698,10.24458,3.554965e-05,0.6499245158195642,0.8885133070902037,4.7754545,11.2554414,4,12
"As she rushed out, she forgot to take her keys with her.",292,True,MC,As,she,rushed,"out,",she,forgot,to,take,her,keys,with,her.,,,,,212,keys,10,4.767156,0.008504531,10.373726,3.1242667e-05,0.8238167090745453,0.9294242528620688,4.7754545,11.2554414,4,12
"While running her errands, she forgot to take her keys with her.",293,True,LC,While,running,her,"errands,",she,forgot,to,take,her,keys,with,her.,,,,,212,keys,10,4.5560045,0.010503943,10.110107,4.0666437e-05,0.8238167090745453,0.9137230398540308,4.7754545,11.2554414,4,12
The curse could only be broken by her true love's first kiss on the lips.,294,True,HC,The,curse,could,only,be,broken,by,her,true,love's,first,kiss,on,the,lips.,,132,kiss,12,1.8508265,0.15710726,6.0238175,0.002420412,0.775206810654207,0.9022168273691266,5.189673,8.6476108,4,9
Emma bragged to her friends that she had gotten her first kiss on the lips.,295,True,MC,Emma,bragged,to,her,friends,that,she,had,gotten,her,first,kiss,on,the,lips.,,132,kiss,12,3.0730233,0.04628102,6.1403275,0.002154218,0.8233069059997218,0.9074218055113724,5.189673,8.6476108,4,9
She didn't want to make a judgement based on the first kiss on the lips.,296,True,LC,She,didn't,want,to,make,a,judgement,based,on,the,first,kiss,on,the,lips.,,132,kiss,12,6.91599,0.0009917992,13.0853,2.0755167e-06,0.8572975096720521,0.9713582728925468,5.189673,8.6476108,4,9
They were cutting the cake using a silver knife that was valuable.,297,True,HC,They,were,cutting,the,cake,using,a,silver,knife,that,was,valuable.,,,,,112,knife,9,2.7588067,0.06336734,8.039464,0.00032248176,0.5003621152150712,0.7536914160313377,4.894038,9.0942192,5,12
We decided to buy the cook a silver knife that was valuable.,298,True,MC,We,decided,to,buy,the,cook,a,silver,knife,that,was,valuable.,,,,,112,knife,9,4.557375,0.010489559,10.980721,1.7026809e-05,0.7510820678189847,0.8576949969502613,4.894038,9.0942192,5,12
"When my grandfather died, I inherited a silver knife that was valuable.",299,True,LC,When,my,grandfather,"died,",I,inherited,a,silver,knife,that,was,valuable.,,,,,112,knife,9,7.4953723,0.0005556498,11.616154,9.019211e-06,0.8458422528788622,0.89834629116379,4.894038,9.0942192,5,12
The wide highway downtown has more than six lanes of traffic.,300,False,HC,The,wide,highway,downtown,has,more,than,six,lanes,of,traffic.,,,,,,43,lanes,9,1.7426646,0.17505334,6.1465826,0.002140785,0.4564944054933944,0.7062337865411342,4.9840045,11.7975855,5,15
The group of bikers crossed more than six lanes of traffic.,301,False,MC,The,group,of,bikers,crossed,more,than,six,lanes,of,traffic.,,,,,,43,lanes,9,2.953361,0.052164085,11.701725,8.279525e-06,0.6410160112890143,0.7966943472140305,4.9840045,11.7975855,5,15
The marathon runners will cross more than six lanes of traffic.,302,False,LC,The,marathon,runners,will,cross,more,than,six,lanes,of,traffic.,,,,,,43,lanes,9,4.241807,0.014381581,10.980331,1.7033452e-05,0.7136377070856343,0.7946121018557488,4.9840045,11.7975855,5,15
The birthday card was funny and made me laugh at work.,303,False,HC,The,birthday,card,was,funny,and,made,me,laugh,at,work.,,,,,,125,laugh,9,0.5768644,0.5616567,10.381841,3.0990162e-05,0.410944566050734,0.8108534539272659,4.946566,11.4584368,5,12
The coach of our team always made me laugh at work.,304,False,MC,The,coach,of,our,team,always,made,me,laugh,at,work.,,,,,,125,laugh,9,2.0323958,0.13102125,12.80779,2.7393503e-06,0.6701385570950789,0.8716779075323059,4.946566,11.4584368,5,12
My supervisor and coworkers have never seen me laugh at work.,305,False,LC,My,supervisor,and,coworkers,have,never,seen,me,laugh,at,work.,,,,,,125,laugh,9,6.361478,0.0017268128,15.017939,3.004638e-07,0.6477616026579832,0.8291995299942121,4.946566,11.4584368,5,12
The owner paid the children to mow the lawn in front of his house.,306,False,HC,The,owner,paid,the,children,to,mow,the,lawn,in,front,of,his,house.,,,92,lawn,9,0.28587535,0.75135624,5.313614,0.0049240994,0.3847104284170263,0.7797696951932447,5.415017,11.0294224,4,11
We saw our neighbor was working on the lawn in front of his house.,307,False,MC,We,saw,our,neighbor,was,working,on,the,lawn,in,front,of,his,house.,,,92,lawn,9,5.95133,0.0026023765,11.103474,1.505992e-05,0.7312832066226505,0.8539011011864309,5.415017,11.0294224,4,11
We saw the man walking barefoot across the lawn in front of his house.,308,False,LC,We,saw,the,man,walking,barefoot,across,the,lawn,in,front,of,his,house.,,,92,lawn,9,4.215088,0.014771024,8.84079,0.0001447084,0.7578057264864846,0.8501856076384848,5.415017,11.0294224,4,11
"When the company sued him, he decided to hire a lawyer right away.",309,False,HC,When,the,company,sued,"him,",he,decided,to,hire,a,lawyer,right,away.,,,,49,lawyer,11,0.90500176,0.40454116,11.417643,1.09997e-05,0.5892381026455851,0.781624850094289,4.4854574,12.166219,6,16
"When he crashed his car, he decided to hire a lawyer right away.",310,False,MC,When,he,crashed,his,"car,",he,decided,to,hire,a,lawyer,right,away.,,,,49,lawyer,11,3.008711,0.049355254,13.504968,1.3641654e-06,0.772826364737386,0.8774549148727865,4.4854574,12.166219,6,16
"When he crashed his car, he decided to call a lawyer right away.",311,False,LC,When,he,crashed,his,"car,",he,decided,to,call,a,lawyer,right,away.,,,,49,lawyer,11,3.788132,0.022637852,12.290897,4.5933666e-06,0.7997977755308392,0.924039986905994,4.4854574,12.166219,6,16
The motorcycle jacket was made out of black leather and tough fabric.,312,False,HC,The,motorcycle,jacket,was,made,out,of,black,leather,and,tough,fabric.,,,,,124,leather,9,1.3391098,0.26207888,12.584577,3.4244263e-06,0.5197650551411713,0.6256012155625348,5.02837,10.9745901,7,15
Her new skirt was made out of black leather and tough fabric.,313,False,MC,Her,new,skirt,was,made,out,of,black,leather,and,tough,fabric.,,,,,124,leather,9,2.8696244,0.056720227,14.851153,3.5499812e-07,0.5491634351492795,0.7138336998853745,5.02837,10.9745901,7,15
"For her project, she bought lots of black leather and tough fabric.",314,False,LC,For,her,"project,",she,bought,lots,of,black,leather,and,tough,fabric.,,,,,124,leather,9,3.321621,0.036094278,16.07046,1.04878914e-07,0.5491634351492795,0.838341314903499,5.02837,10.9745901,7,15
Bill raked up all the leaves in front of his condo.,315,True,HC,Bill,raked,up,all,the,leaves,in,front,of,his,condo.,,,,,,142,leaves,6,10.613586,2.457978e-05,16.94552,4.3717368e-08,0.8233695929954777,0.9060205113390148,4.3884172,10.0028226,6,13
The breeze lifted all the leaves in front of his condo.,316,True,MC,The,breeze,lifted,all,the,leaves,in,front,of,his,condo.,,,,,,142,leaves,6,6.4080167,0.0016482903,13.534178,1.3248945e-06,0.742329136990411,0.8347666085178724,4.3884172,10.0028226,6,13
Watson gathered up all the leaves in front of his condo.,317,True,LC,Watson,gathered,up,all,the,leaves,in,front,of,his,condo.,,,,,,142,leaves,6,8.528858,0.00019768055,15.9703,1.1592763e-07,0.8474122876267824,0.8684575299399038,4.3884172,10.0028226,6,13
"Because Peter never told the truth, everyone knew he was a liar with real issues.",318,False,HC,Because,Peter,never,told,the,"truth,",everyone,knew,he,was,a,liar,with,real,issues.,,85,liar,12,1.0053884,0.36590248,14.344456,5.892262e-07,0.6319147581545059,0.8725672729253834,5.819358,11.619003,4,12
"When Peter's dark secret was discovered, everyone knew he was a liar with real issues.",319,False,MC,When,Peter's,dark,secret,was,"discovered,",everyone,knew,he,was,a,liar,with,real,issues.,,85,liar,12,4.337242,0.013072531,17.877687,1.721151e-08,0.8165543450108362,0.9575304795879256,5.819358,11.619003,4,12
"When Peter got out of prison, everyone knew he was a liar with real issues.",320,False,LC,When,Peter,got,out,of,"prison,",everyone,knew,he,was,a,liar,with,real,issues.,,85,liar,12,4.950657,0.0070787575,18.99572,5.6268283e-09,0.87172744938582,0.953680146015046,5.819358,11.619003,4,12
"Because it was overdue, Billy returned the book to the library down the street.",321,False,HC,Because,it,was,"overdue,",Billy,returned,the,book,to,the,library,down,the,street.,,,141,library,11,2.8934772,0.0553833,13.299183,1.675862e-06,0.7370790494426643,0.887828414219114,4.528661,9.1123274,7,14
To get some peace and quiet he went to the library down the street.,322,False,MC,To,get,some,peace,and,quiet,he,went,to,the,library,down,the,street.,,,141,library,11,5.214078,0.005439447,14.008106,8.248154e-07,0.9190506561184012,0.9546916590261756,4.528661,9.1123274,7,14
"After finishing up at the store, they went to the library down the street.",323,False,LC,After,finishing,up,at,the,"store,",they,went,to,the,library,down,the,street.,,,141,library,11,5.4840736,0.00415238,14.474461,5.173943e-07,0.6984713163479594,0.8766509257510269,4.528661,9.1123274,7,14
"It was dark in the bedroom, so she turned on the light in the corner.",324,False,HC,It,was,dark,in,the,"bedroom,",so,she,turned,on,the,light,in,the,corner.,,70,light,12,0.9257157,0.3962477,5.6393995,0.0035550024,0.4453600595562174,0.7024857969931311,3.8875701,6.972986499999999,5,10
She couldn't read the book because her brother was blocking the light in the corner.,325,False,MC,She,couldn't,read,the,book,because,her,brother,was,blocking,the,light,in,the,corner.,,70,light,12,4.6284456,0.009769933,8.827774,0.00014660422,0.8979770886343181,0.9511191882521732,3.8875701,6.972986499999999,5,10
